id,num_views,num_votes,num_comments
343272,0.764029708,0.498667928,0
274860,0.764029708,0.494379746,0.003874934
43608,0.653236052,0.500581523,0.00043526
100942,0.641294399,0.499792716,0.000307674
21015,0.532058239,0.501954045,0
466,0.764029708,0.499534844,0.000750603
335585,0.532058239,0.501954045,0
250306,0.532058239,0.500174297,0
256256,0.764029708,0.500551867,0.000588616
250224,0.532058239,0.499248917,0.002466847
301741,0.532058239,0.501954045,0
216108,0.764029708,0.500430031,0.000606007
362202,0.764029708,0.497353473,0
190462,0.532058239,0.500174297,0
175783,0.764029708,0.497353473,0
334399,0.764029708,0.485408212,0
27350,0.532058239,0.47822519,0.0092989
238341,0.764029708,0.506171576,0.013675115
7193,0.536665467,0.491289056,0
85839,0.764029708,0.499961353,9.43986E-05
239194,0.764029708,0.499961353,9.43986E-05
299998,0.532058239,0.50188694,0
231254,0.764029708,0.50421789,0.000384747
243736,0.641294399,0.499042058,0.000739509
133420,0.764029708,0.499534844,0.000750603
201125,0.532058239,0.501388331,0
306469,0.532058239,0.501177132,0
308620,0.764029708,0.500805975,0.000280329
263315,0.764029708,0.499293333,0.001174934
360025,0.641294399,0.500218211,0.000779581
253072,0.530790642,0.498411856,0.000638489
181947,0.653236052,0.51157219,0
77715,0.764029708,0.500169877,0.000320013
207711,0.532058239,0.507881167,0
275048,0.530790642,0.498319573,0.003385549
268442,0.532058239,0.50033984,0
328501,0.653236052,0.500507232,0
188878,0.653236052,0.500049648,0
51381,0.641294399,0.498938907,0.000972968
88789,0.764029708,0.500661871,0.000348828
115037,0.641294399,0.499334582,0.000898048
261235,0.641294399,0.499334582,0.000898048
385269,0.764029708,0.499405368,0.000626569
195480,0.764029708,0.720463825,0.096353315
328500,0.532058239,0.501179827,0.004054258
277079,0.536665467,0.715828464,0.096086785
410002,0.174843018,0.530467749,0.00794969
279557,0.764029708,0.503818461,0
152238,8.975580306,2.39132632,0.593402758
270396,0.641294399,0.497652905,0
337988,0.764029708,0.500169877,0.000320013
188812,0.764029708,0.493429019,0.180178849
286241,0.764029708,0.498032782,0.002054204
196371,0.764029708,0.500158227,0.000387547
