id,num_views,num_votes,num_comments
343272,1,1,0
274860,1,1,0.003874934
43608,1,1,0.00043526
100942,1,1,0.000307674
21015,1,1,0
466,1,1,0.000750603
335585,1,1,0
250306,1,1,0
256256,1,1,0.000588616
250224,1,1,0.002466847
301741,1,1,0
216108,1,1,0.000606007
362202,1,1,0
190462,1,1,0
175783,1,1,0
334399,1,1,0
27350,1,1,0.0092989
238341,1,1,0.013675115
7193,1,1,0
85839,1,1,9.43986E-05
239194,1,1,9.43986E-05
299998,1,1,0
231254,1,1,0.000384747
243736,1,1,0.000739509
133420,1,1,0.000750603
201125,1,1,0
306469,1,1,0
308620,1,1,0.000280329
263315,1,1,0.001174934
360025,1,1,0.000779581
253072,1,1,0.000638489
181947,1,1,0
77715,1,1,0.000320013
207711,1,1,0
275048,1,1,0.003385549
268442,1,1,0
328501,1,1,0
188878,1,1,0
51381,1,1,0.000972968
88789,1,1,0.000348828
115037,1,1,0.000898048
261235,1,1,0.000898048
385269,1,1,0.000626569
195480,1,1,0.096353315
328500,1,1,0.004054258
277079,1,1,0.096086785
410002,1,1,0.00794969
279557,1,1,0
152238,1,1,0.593402758
270396,1,1,0
337988,1,1,0.000320013
188812,1,1,0.180178849
286241,1,1,0.002054204
196371,1,1,0.000387547
303293,1,1,0
93574,1,1,0
28548,1,1,2.674355428
346228,1,1,0.000626569
73588,1,1,3.705399449
374893,1,1,0
68342,1,1,0
287159,1,1,0.241890561
190404,1,1,0.000626569
274139,1,1,0
375893,1,1,0.000750603
407373,1,1,0.000320013
37162,1,1,0.017306198
149562,1,1,0
245488,1,1,0
74429,1,1,0
154479,1,1,0
186516,1,1,0
321101,1,1,0.000413298
362806,1,1,0
314658,1,1,0
2737,1,1,0
54115,1,1,0.000750603
111868,1,1,0.000750603
143604,1,1,0.000431803
126982,1,1,0
49830,1,1,0
229407,1,1,0
140378,1,1,2.75728E-05
217065,1,1,0.000680623
341355,1,1,0
125011,1,1,0
194730,1,1,0
140533,1,1,0.000552492
399619,1,1,0.00073577
390822,1,1,0.288718677
64267,1,1,0.000786843
107601,1,1,0
55343,1,1,0
296571,1,1,0
127521,1,1,0.737544182
47523,1,1,0.002467696
220827,1,1,0.000481909
141307,1,1,0.096353315
78000,1,1,0.096353315
10639,1,1,0
220260,1,1,0.000323709
382789,1,1,0.000373534
324691,1,1,0.000459362
36435,1,1,0.000750603
93597,1,1,0.000446508
369685,1,1,0.180178849
85038,1,1,0
145311,1,1,0.000349384
333363,1,1,0
340204,1,1,0.000381351
53724,1,1,0
352225,1,1,0
399622,1,1,9.25845E-05
377752,1,1,0.000286555
131613,1,1,0
307493,1,1,0
294632,1,1,0.000595634
1113,1,1,0
229256,1,1,0.004054258
348463,1,1,0.000617025
239936,1,1,0.00116432
2771,1,1,0
81114,1,1,0
195649,1,1,0.932987044
196336,1,1,1.384651638
44570,1,1,0.932987044
350015,1,1,0.000291602
221477,1,1,1.276038274
370760,1,1,0.00032532
365582,1,1,0
258513,1,1,0.00088756
138222,1,1,0.000301494
121337,1,1,0.005870378
296258,1,1,0.353853061
319037,1,1,0
192409,1,1,0
101462,1,1,0
211113,1,1,2.240700422
