id,num_views,num_votes,num_comments
343272,2.233748074,1,1.0000000000
274860,2.233748074,1,1.0000000000
43608,1.947892148,1,1.0000000000
100942,1.808213489,1,1.0000000000
21015,1.374252819,1,1.0000000000
466,2.233748074,1,1.0000000000
335585,1.374252819,1,1.0000000000
250306,1.374252819,1,1.0000000000
256256,2.233748074,1,1.0000000000
250224,1.374252819,1,1.0000000000
301741,1.374252819,1,1.0000000000
216108,2.233748074,1,1.0000000000
362202,2.233748074,1,1.0000000000
190462,1.374252819,1,1.0000000000
175783,2.233748074,1,1.0000000000
334399,2.233748074,1,1.0000000000
27350,1.374252819,1,1.0000000000
238341,2.233748074,1,1.0000000000
7193,1.654630206,1,1.0000000000
85839,2.233748074,1,1.0000000000
239194,2.233748074,1,1.0000000000
299998,1.374252819,1,1.0000000000
231254,2.233748074,1,1.0000000000
243736,1.808213489,1,1.0000000000
133420,2.233748074,1,1.0000000000
201125,1.374252819,1,1.0000000000
306469,1.374252819,1,1.0000000000
308620,2.233748074,1,1.0000000000
263315,2.233748074,1,1.0000000000
360025,1.808213489,1,1.0000000000
253072,1.882837147,1,1.0000000000
181947,1.947892148,1,1.0000000000
77715,2.233748074,1,1.0000000000
207711,1.374252819,1,1.0000000000
275048,1.882837147,1,1.0000000000
268442,1.374252819,1,1.0000000000
328501,1.947892148,1,1.0000000000
188878,1.947892148,1,1.0000000000
51381,1.808213489,1,1.0000000000
88789,2.233748074,1,1.0000000000
115037,1.808213489,1,1.0000000000
261235,1.808213489,1,1.0000000000
385269,2.233748074,1,1.0000000000
195480,2.233748074,1,1.0000000000
328500,1.374252819,1,1.0000000000
277079,1.654630206,1,1.0000000000
410002,1.654630206,1,1.0000000000
279557,2.233748074,1,1.0000000000
152238,31.20551106,1,1.0000000000
270396,1.808213489,1,1.0000000000
337988,2.233748074,1,1.0000000000
188812,2.233748074,1,1.0000000000
286241,2.233748074,1,1.0000000000
196371,2.233748074,1,1.0000000000
303293,2.233748074,1,1.0000000000
93574,1.374252819,1,1.0000000000
28548,79.02564518,1,1.0000000000
346228,2.233748074,1,1.0000000000
73588,116.5469661,1,1.0000000000
374893,20.4973183,1,1.0000000000
68342,1.374252819,1,1.0000000000
287159,21.29228906,1,1.0000000000
190404,2.233748074,1,1.0000000000
274139,1.374252819,1,1.0000000000
375893,2.233748074,1,1.0000000000
407373,2.233748074,1,1.0000000000
37162,1.878941678,1,1.0000000000
149562,1.374252819,1,1.0000000000
245488,1.374252819,1,1.0000000000
74429,1.479893152,1,1.0000000000
154479,1.374252819,1,1.0000000000
186516,1.374252819,1,1.0000000000
321101,2.013379951,1,1.0000000000
362806,2.233748074,1,1.0000000000
314658,1.691381136,1,1.0000000000
2737,1.479893152,1,1.0000000000
54115,2.233748074,1,1.0000000000
111868,2.233748074,1,1.0000000000
143604,2.233748074,1,1.0000000000
126982,1.882837147,1,1.0000000000
49830,1.882837147,1,1.0000000000
229407,1.882837147,1,1.0000000000
140378,1.654630206,1,1.0000000000
217065,2.233748074,1,1.0000000000
341355,1.374252819,1,1.0000000000
125011,1.654630206,1,1.0000000000
194730,2.013379951,1,1.0000000000
140533,2.233748074,1,1.0000000000
399619,1.808213489,1,1.0000000000
390822,22.44454071,1,1.0000000000
64267,1.808213489,1,1.0000000000
107601,1.654630206,1,1.0000000000
55343,1.374252819,1,1.0000000000
296571,2.233748074,1,1.0000000000
127521,23.74864374,1,1.0000000000
47523,2.233748074,1,1.0000000000
220827,2.013379951,1,1.0000000000
141307,2.233748074,1,1.0000000000
78000,2.233748074,1,1.0000000000
10639,2.013379951,1,1.0000000000
220260,2.233748074,1,1.0000000000
382789,1.654630206,1,1.0000000000
324691,1.691381136,1,1.0000000000
36435,2.233748074,1,1.0000000000
93597,2.233748074,1,1.0000000000
369685,2.233748074,1,1.0000000000
85038,1.374252819,1,1.0000000000
145311,2.233748074,1,1.0000000000
333363,1.374252819,1,1.0000000000
340204,2.013379951,1,1.0000000000
53724,2.233748074,1,1.0000000000
352225,1.374252819,1,1.0000000000
399622,1.947892148,1,1.0000000000
377752,2.233748074,1,1.0000000000
131613,1.654630206,1,1.0000000000
307493,1.374252819,1,1.0000000000
294632,1.882837147,1,1.0000000000
1113,1.666193949,1,1.0000000000
229256,1.374252819,1,1.0000000000
348463,1.882837147,1,1.0000000000
239936,1.691381136,1,1.0000000000
2771,1.666193949,1,1.0000000000
81114,1.666193949,1,1.0000000000
195649,94.00513142,1,1.0000000000
196336,105.9497547,1,1.0000000000
44570,94.00513142,1,1.0000000000
350015,1.654630206,1,1.0000000000
221477,94.00513142,1,1.0000000000
370760,2.013379951,1,1.0000000000
365582,1.374252819,1,1.0000000000
258513,1.808213489,1,1.0000000000
138222,2.233748074,1,1.0000000000
121337,1.479893152,1,1.0000000000
296258,50.45416677,1,1.0000000000
319037,1.479893152,1,1.0000000000
192409,1.479893152,1,1.0000000000
101462,16.61234934,1,1.0000000000
211113,112.2925912,1,1.0000000000
397419,1.666193949,1,1.0000000000
144142,112.2925912,1,1.0000000000
233399,1.666193949,1,1.0000000000
11845,1.878941678,1,1.0000000000
107581,112.2925912,1,1.0000000000
309166,1.878941678,1,1.0000000000
203585,23.17500441,1,1.0000000000
56618,1.479893152,1,1.0000000000
238325,23.17500441,1,1.0000000000
136578,1.691381136,1,1.0000000000
166099,1.374252819,1,1.0000000000
195851,23.17500441,1,1.0000000000
228711,2.013379951,1,1.0000000000
223580,23.17500441,1,1.0000000000
270541,2.013379951,1,1.0000000000
62165,23.17500441,1,1.0000000000
276566,2.013379951,1,1.0000000000
44568,1.654630206,1,1.0000000000
330599,1.882837147,1,1.0000000000
282571,1.348996527,1,1.0000000000
98259,12.05604309,1,1.0000000000
