id,num_views,num_votes,num_comments
343272,1,0.999002189,1
274860,1,1.000199571,1
43608,1,0.998780025,1
100942,1,1.00023943,1
21015,1,0.998278709,1
466,1,0.999498642,1
335585,1,0.998278709,1
250306,1,0.997085713,1
256256,1,1.000581066,1
250224,1,0.997153906,1
301741,1,0.998278709,1
216108,1,0.99880172,1
362202,1,0.970866931,1
190462,1,0.997085713,1
175783,1,0.970866931,1
334399,1,0.989079009,1
27350,1,0.979604575,1
238341,1,1.008883374,1
7193,1,0.984355527,1
85839,1,0.99992765,1
239194,1,0.99992765,1
299998,1,0.998706314,1
231254,1,1.006680278,1
243736,1,0.998408234,1
133420,1,0.999498642,1
201125,1,0.998334027,1
306469,1,0.996231675,1
308620,1,1.00017698,1
263315,1,0.999583926,1
360025,1,1.000440225,1
253072,1,1.010927606,1
181947,1,1.017282858,1
77715,1,0.99953525,1
207711,1,1.001429944,1
275048,1,1.012867993,1
268442,1,0.998168433,1
328501,1,1.000405958,1
188878,1,0.999374453,1
51381,1,0.997870189,1
88789,1,0.999398481,1
115037,1,0.998618894,1
261235,1,0.998618894,1
385269,1,1.000056108,1
195480,1,1.50228165,1
328500,1,0.996548756,1
277079,1,1.49678059,1
410002,1,1.004879294,1
279557,1,1.004420343,1
152238,1,4.408027746,1
270396,1,0.994690325,1
337988,1,0.99953525,1
188812,1,0.971093212,1
286241,1,0.992580365,1
196371,1,0.999567737,1
303293,1,1.001823879,1
93574,1,1.001174708,1
28548,1,4.55980283,1
346228,1,1.000056108,1
73588,1,4.709786981,1
374893,1,2.901902562,1
68342,1,0.996769986,1
287159,1,2.573161796,1
190404,1,1.000056108,1
274139,1,0.996933556,1
375893,1,0.999498642,1
407373,1,0.99953525,1
37162,1,1.020315592,1
149562,1,0.996933556,1
245488,1,1.003670508,1
74429,1,0.999768286,1
154479,1,1.003670508,1
186516,1,1.003670508,1
321101,1,1.002579773,1
362806,1,1.022600183,1
314658,1,0.974888611,1
2737,1,1.000427872,1
54115,1,0.999498642,1
111868,1,0.999498642,1
143604,1,0.998040734,1
126982,1,1.019314012,1
49830,1,1.019314012,1
229407,1,1.019314012,1
140378,1,0.995938107,1
217065,1,0.999453588,1
341355,1,0.996933556,1
125011,1,0.995458095,1
194730,1,1.009115204,1
140533,1,0.999599612,1
399619,1,0.998227351,1
390822,1,2.986042132,1
64267,1,0.998356255,1
107601,1,0.999129785,1
55343,1,0.998294191,1
296571,1,0.994302462,1
127521,1,2.20883468,1
47523,1,1.00094202,1
220827,1,1.003963232,1
141307,1,1.50228165,1
78000,1,1.50228165,1
10639,1,1.020105701,1
220260,1,0.999481921,1
382789,1,0.99497579,1
324691,1,1.004787305,1
36435,1,0.999498642,1
93597,1,1.001418221,1
369685,1,0.971093212,1
85038,1,1.000777222,1
145311,1,1.000349339,1
333363,1,0.996933556,1
340204,1,1.0018382,1
53724,1,1.001700481,1
352225,1,0.998108307,1
399622,1,0.997534679,1
377752,1,0.999391665,1
131613,1,0.996199421,1
307493,1,1.175019629,1
294632,1,1.012967341,1
1113,1,1.004554552,1
229256,1,0.996548756,1
348463,1,1.012368857,1
239936,1,1.003416725,1
2771,1,1.005974334,1
81114,1,1.005951766,1
195649,1,3.824170837,1
196336,1,4.049858788,1
44570,1,3.824170837,1
350015,1,0.994531663,1
221477,1,4.044631685,1
370760,1,1.000757776,1
365582,1,0.995931734,1
258513,1,1.000756302,1
138222,1,0.99945046,1
121337,1,1.000920597,1
296258,1,2.518147463,1
319037,1,1.022730899,1
192409,1,1.022730899,1
101462,1,1.871674995,1
